https://raw.githubusercontent.com/algolia/training-set-visual/master/training_images/type,category,local_path
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/14-06-2017_stoneisland_shadowprojectwoolstretchnyloncrewknit_navy_6719-507a1-v00200_jtl_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/14-07-2017_maisonmargiela_14donegalcrewknit_charcoal_s30gp0219-s16106-859_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/14-08-2017_lacoste_classiclambswoolcrewknit_lightrenaissance_ah2995-sod_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/14-09-2017_barbour_braemarcrewknit_navy_mkn1045ny91_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/14-11-2017_poloralphlauren_bearknit_black_710680461001_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/15-09-2017_needles_mohairargylecrewknit_black_bg257a-bk_cj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/15-09-2017_needles_mohairargylecrewknit_charcoal_bg257a-ch_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/15-10-2016_spellbound_cablecrewknit_indigo_49-065n-29-9_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/15_12_2015_armorlux_1901fouesnantmarinercrewknit_black_restock_amc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-05-2017_maisonmargiela_14oversizedcablecrewknit_beige_s50gp0083-s16021-106_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-06-2017_poloralphlauren_classiccrewknit_midnightnavyheather_710667105004_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-06-2017_poloralphlauren_classiccrewknit_poloblackheather_710667105001_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-06-2017_poloralphlauren_classiccrewknit_sierragreyheather_710667105002_cj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-08-2017_arpenteur_glaciercrewknit_grey_arp-glcr-gy_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-08-2017_arpenteur_glaciercrewknit_navy_arp-glcr-ny_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-08-2017_arpenteur_glaciercrewknit_offwhite_arp-glcr-ow_ja_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-08-2017_inisme_in_breidincrewknit_black_grey_a1522-bkgy_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-09-2017_poloralphlauren_arrancrewknit_cream_710671159001_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/16-09-2017_poloralphlauren_bearislecrewknit_navy_710671157001_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_10distressedcrewknit_black_s50ha0741-s16009-900_gj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_10distressedcrewknit_navy_s50ha0741-s16009-511_gj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_14classiccompasscardigan_navy_s50ha0749-s16016-511_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_14classiccompasscrewknit_darkgrey_s50ha0747-s16016-859m_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_14classiccompasscrewknit_navy_s50ha0747-s16016-511_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_14classiccompassvneckknit_black_s50ha0748-s16016-900_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-05-2017_maisonmargiela_14classiccompassvneckknit_navy_s50ha0748-s16016-511_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-08-2017_carhartt_playoffcrewknit_darkgreyheather_i023776-zm00_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-08-2017_carhartt_playoffcrewknit_darknavy_i023776-1c00_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-10-2017_carhartt_ribcrewknit_darkgreyheather_i023779-zm00_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/17-10-2017_carhartt_ribcrewknit_darknavyheather_i023779-ve00_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-04-2017_thenorthface_redlabelmountaincrewknit_tnfblack_t92s5zjk3_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-05-2017_saintlaurent_souvinerpatchcrewknit_black_482619-y1vg1-1000_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-05-2017_saintlaurent_stripecrewknit_black_white_482531-y1vh1-1092_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_barbour_crastercrewknit_midgrey_mkn1031gy72_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_barbour_staplecrewneck_deepblue_mkn0605bl79_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_interferencecrewknit_navy_fm363k-ny_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_patricecrewknit_charcoal_fm360k-ch_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_patricecrewknit_navy_fm360k-ny_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_patricecrewknit_sand_fm360k-sd_th_1_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_signalmerinocrewknit_ecru_fm361k-ec_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_signalmerinocrewknit_navy_fm361k-ny_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-07-2017_folk_signalmerinocrewknit_orange_fm361k-or_hh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-08-2017_kent_curwen_lintondestroyedcrewknit_navy_k360530_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_fishermancrew_black_173-cr8-c1001_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_fishermancrew_fieldgrey_173-cr8-u9521_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_fishermancrew_navy_173-crw-u2002_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_fishermancrew_originalblue_173-cr8-u2566_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_fishermancrew_safegreen_173-cr8-u5503_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_maskercrew_royalnavy_345-crw-b2533_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_navalcrew_navyraw_273-cr3-s2007_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_torsocrew_black_323-cr5-c1001_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_torsocrew_fieldgrey_323-cr5-u9521_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-09-2017_snsherning_torsocrew_royalnavy_323-cr5-u2511_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-10-2017_kent-_-curwen-flexford-cashmere-crew-knit_greymelange_kkwm170016_cj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-10-2017_kentcurwen_flexfordcashmerecrewknit_navy_kkwm170017_th_1_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-10-2017_sns_herningmaskercrew_virtualarmy_345-crw-b5516_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/18-11-2017_wtaps_arancrewknit_navy_172madt-knm01-ny_ja_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-03-2016_mki_cashmeremerinocrewneckcableknit_navy_amc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-04-2016_armor-lux_1901_fouesnantmarinercrewknit_navy_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-04-2016_armor-lux_2915fouesnantrayewoolstripedmarinercrewknit_cream_navy_hh_1_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-04-2016_armor-lux_2915fouesnantrayewoolstripedmarinercrewknit_navy_cream_hh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-05-2017_belstaff_parklandcrewknit_navy_71130372-800000_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-07-2017_fredperry_classiccrewknit_darkred_k7211-e99_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-08-2017_aspesi_marlcrewknit_darkgrey_m210-3965-10-184_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-08-2017_aspesi_marlcrewknit_lightgrey_m210-3965-10-182_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_apc_bobbymixcrewknit_darknavy_woahh-h27384-iak_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_apc_bobbymixcrewknit_greyheather_woahh-h27384-pla_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_apc_capitolcashmerecrewknit_black_cocfh-h27383-lza_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_apc_capitolcashmerecrewknit_sapingreen_cocfh-h27383-kag_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_apc_partytexturecrewknit_mastic_wvasg-h23658-aae_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_apc_windcrewknit_greymarl_wpaak-h23659-pie_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/19-09-2017_howlin_shockingdaycrew_raw_hln-sdc-raw_cw_1_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-02-2017_lacoste_ottamanstripecrewknit_white_navy_ah3007-00-epy_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-07-2016_fredperry_classiccrewnecksweater_black_amc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-07-2017_driesvannoten_tamelcontrastshetlandknit_navy_21220-4705-509_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-07-2017_givenchy_fairislearrowknit_babyblue_black_17w7612-517-453_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-10-2017_bleudepaname_texturedmarlcrewknit_bluemarl_h17-10-001-038_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-10-2017_bleudepaname_texturedmarlcrewknit_indigo_h17-10-001-294_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_knittedsportcrewnecksweat_charcoal_710683940001_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_knittedsportscrewnecksweat_beige_710683940002_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_knittedsportscrewnecksweat_blue_710683940004_mo_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_knittedsportscrewnecksweat_greyheather_710683940003_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_lowvcardigan_greyheather_710675280001_hh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_texturedcottoncrewknit_blue_710680593005_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_texturedcottoncrewknit_camel_710680593007_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/20-11-2017_poloralphlauren_texturedcottoncrewknit_lightgrey_710680593008_hh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-03-2017_jamiesonsofshetland_crewknit_blackmix_mk838-1400_kc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-03-2017_jamiesonsofshetland_crewknit_paprika_mk838-261_kc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-06-2017_maisonkitsune_foheadcrewknit_khaki_fw17m611-kh_ja_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-06-2017_maisonkitsune_foxheadcrewknit_red_fw17m611-re_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-06-2017_maisonkitsune_lambswoolcrewknit_navy_fw17m606-na_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-06-2017_maisonkitsune_virginwoolcrewknit_black_fw17u605-bk_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-06-2017_maisonkitsune__lettercrewknit_navy_fw17m612-na_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-07-2017_fredperry_classiccrewknit_frenchnavy_k7211-143_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-07-2017_fredperry_classiccrewknit_racinggreen_k7211-f01_gj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-07-2017_fredperry_classiccrewknit_steelmarl_k7211-307_gj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-07-2017_fredperry_classicvneckknit_darkcaramel_k7210-644_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-07-2017_fredperry_classicvneckknit_darkred_k7210-e99_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-07-2017_fredperry_classicvneckknit_frenchnavy_k7210-143_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-08-2017_edwin_dockcrewknit_beigemarl_i024290-6967_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-08-2017_edwin_dockcrewknit_darkgreymarl_i024290-0g67_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-08-2017_edwin_purlcrewknit_navy_i024283-7767_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-11-2016_lacoste_classiccrewknit_black_ah4888-00-031_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/21-11-2017_openingceremony_varsitycardigan_blackmulti_w17kbd12167-002_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_blue_mk838-136_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_bottle_mk838-820_cj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_camel_mk838-141_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_cosmos_mk838-1340_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_darknavy_mk838-730_hh_1_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_granite_mk838-122_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_rosewood_mk838-236_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_thistledown_mk838-237_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamiesonsofshetland_crewknit_titanic_mk838-151_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-03-2017_jamieson_sofshetland_crewknit_white_muscatmarl_mk838-114_ja_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-04-2016_mki_armbadgelambswoolcrewknit_grey_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-04-2016_mki_armbadgelambswoolcrewknit_oat_sp_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-04-2016_mki_brushedshetlandcrewknit_olive_jtl_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-04-2016_mki_brushedshetlandcrewknit_pebble_jtl_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-04-2016_mki_brushedshetlandcrewknit_silvergranite_jtl_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-04-2016_mki_brushedshetlandcrewknit_twilight_jtl_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-06-2017_driesvannoten_tiviomohaircrewknit_navy_21289-4710-509_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-07-2017_barbour_harleycrewknit_navy_mkn1035ny91_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-07-2017_woodwood_yalecrewknit_navy_11735505-4082-ny_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-07-2017_woodwood_yalecrewknit_pink_11735505-4082-pk_cw_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-08-2016_fj_llr_ven_singiknitsweater_darknavy_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-08-2017_fjallraven_singicrewknit_darkgrey_81830-030_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-09-2017_fdmtl_sashikowoolsweater_multi_fa17-nt31-mu_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-09-2017_kenzo_tigerzipcardigan_anthracite_ca202-3ab-98_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-11-2017_saintlaurent_sunsetmohaircrewneckknit_natural_black_blue_503020-ya2of-9019_mo_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/22-12-2016_apc_travelcrewknit_darknavy_cobrb-h23578-iak_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/23-05-2017_maisonmargiela_14classiccompasscrewknit_black_s50ha0747-s16016-900_sh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/23-06-2017_armor-lux_1901fouesnantmarinercrewknit_asphaltmarl_1901-l1h_ah_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/23-06-2017_armor-lux_1901fouesnantmarinercrewknit_natural_1901-502_ja_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/23-06-2017_armor-lux_70094heritagecrewknit_richnavynatural_70094-bi5_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/23-09-2017_carharttxslamjam_minutemansweater_black_i024229-03-8901_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/23-09-2017_carharttxslamjam_minutemansweater_darknavy_i024229-03-1c01_mb_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-03-2017_tomorrowland_basiccrewknit_white_63-02-71-02010-11_cj_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-06-2017_barbour_crastercrewknit_regalblue_mkn1031bl46_tc_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-06-2017_barbour_tisburycrew_copper_mkn0844or33_mg_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-07-2017_lacoste_classiclambswoolcrewknit_black_ah2995-00-031_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-07-2017_lacoste_classiclambswoolcrewknit_charcoalmarl_ah2995-uwc_ja_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-07-2017_lacoste_classiclambswoolcrewknit_navyblue_ah2995-00-166_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-07-2017_lacoste_classiclambswoolcrewknit_silvermarl_ah2995-cca_th_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-08-2017_barbour_bladecrewknit_navy_mkn1030ny91_eh_1.jpg
knitwear_neck,crew,C:/Users/ameli/Documents/Epita/Algolia/saved_training_images/knitwear_neck/crew/24-08-2017_barbour_casefairislecrewknit_green_mkn1027gn51_eh_1.jpg
